,Property Type,District,Mukim,Scheme Name/Area,Lat,Long,"Month, Year of Transaction Date",Tenure,Land Size,Unit,Build Size,Transaction Price
2379,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN BKT MELAKA,2.247256,102.274222,2022-08-01,Freehold,1539.2377,sq.ft,1685.949657,480000
2380,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN BUNGA RAYA,2.2471469,102.2758952,2022-06-01,Leasehold,1539.2377,sq.ft,1343.980554,400000
2381,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN BUNGA RAYA,2.2471469,102.2758952,2022-08-01,Leasehold,1539.2377,sq.ft,1343.980554,370000
2382,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN DAHLIA (BKT BARU),2.252649,102.2787664,2022-07-01,Freehold,1399.307,sq.ft,2435.117097,430000
2383,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN DAHLIA (BKT BARU),2.252649,102.2787664,2022-08-01,Freehold,1302.4319,sq.ft,1566.039811,355000
2384,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN DESA BARU,2.223937,102.2656241,2022-04-01,Freehold,1539.2377,sq.ft,1587.998167,450000
2385,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN HARTA PERTAMA,2.218036,102.2771048,2022-01-01,Freehold,3024.6558999999997,sq.ft,1892.3474395,550000
2386,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN HARTA PERTAMA,2.218036,102.2771048,2022-10-01,Freehold,1399.307,sq.ft,1892.3474395,400000
2387,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN INDAH (BKT BARU),2.22423,102.2691,2022-09-01,Freehold,1539.2377,sq.ft,1584.015524,499000
2388,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN INDAH (BKT BARU),2.22423,102.2691,2022-11-01,Freehold,1539.2377,sq.ft,1584.015524,530000
2389,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERAK,2.2250402,102.2927091,2022-09-01,Freehold,1399.307,sq.ft,2263.971087,400000
2390,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERAK (P.LOT 1717),2.2250402,102.2927091,2022-05-01,Freehold,1496.1821,sq.ft,1819.0991,575000
2391,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERAK (P.LOT 1717),2.2250402,102.2927091,2022-06-01,Freehold,1237.8485,sq.ft,1417.2827129999998,300000
2392,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERAK (P.LOT 1717),2.2250402,102.2927091,2022-10-01,Leasehold,1302.4319,sq.ft,1417.2827129999998,350000
2393,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERAK (P.LOT 1717),2.2250402,102.2927091,2022-12-01,Freehold,1679.1684,sq.ft,2344.915615,426000
2394,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-04-01,Freehold,1399.307,sq.ft,2168.495294,455000
2395,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-04-01,Freehold,2271.1829,sq.ft,2229.9571629999996,680000
2396,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-05-01,Freehold,1399.307,sq.ft,2168.495294,420000
2397,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-07-01,Freehold,1539.2377,sq.ft,2034.592378,500000
2398,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-09-01,Freehold,1679.1684,sq.ft,2168.495294,499000
2399,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-09-01,Freehold,3261.4617,sq.ft,1736.001792,630000
2400,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-10-01,Freehold,1399.307,sq.ft,2168.495294,490000
2401,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-11-01,Freehold,1399.307,sq.ft,2168.495294,525000
2402,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,TAMAN MERBOK,2.231812,102.2851501,2022-12-01,Freehold,1399.307,sq.ft,1632.991269,380000
2403,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Baru,THE TROPICANA (TAMAN SENTOSA),2.234247823,102.2703233,2022-04-01,Freehold,1829.8629999999998,sq.ft,2936.499559,730000
2404,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,MELAKA PERDANA RESORT HOMES,2.266221207,102.3124267,2022-01-01,Leasehold,1840.6269,sq.ft,2355.571876,400000
2405,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,MELAKA PERDANA RESORT HOMES,2.266221207,102.3124267,2022-09-01,Leasehold,1431.5987,sq.ft,1752.36292,430000
2406,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,MELAKA PERDANA RESORT HOMES,2.266221207,102.3124267,2022-09-01,Leasehold,1765.2795999999998,sq.ft,1752.36292,350000
2407,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN AIR KEROH FASA 1-3,2.2581826,102.2877004,2022-07-01,Leasehold,1765.2795999999998,sq.ft,1447.959828,315000
2408,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-03-01,Leasehold,882.6397999999999,sq.ft,827.959188,220000
2409,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-04-01,Freehold,1872.9186,sq.ft,827.959188,250000
2410,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-06-01,Leasehold,882.6397999999999,sq.ft,843.997399,250000
2411,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-06-01,Leasehold,882.6397999999999,sq.ft,843.997399,210000
2412,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-10-01,Leasehold,882.6397999999999,sq.ft,843.997399,220000
2413,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-10-01,Leasehold,882.6397999999999,sq.ft,843.997399,170000
2414,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-12-01,Leasehold,882.6397999999999,sq.ft,827.959188,250000
2415,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL,2.221825,102.3014779,2022-12-01,Leasehold,882.6397999999999,sq.ft,843.997399,210000
2416,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-07-01,Leasehold,3336.8089999999997,sq.ft,2233.939806,710000
2417,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-08-01,Freehold,1442.3626,sq.ft,1779.1650309999998,400000
2418,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-08-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,458000
2419,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-08-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,412200
2420,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-08-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,400000
2421,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-08-01,Leasehold,1915.9741999999999,sq.ft,2233.939806,460000
2422,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Freehold,1442.3626,sq.ft,1779.1650309999998,458000
2423,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Freehold,1442.3626,sq.ft,1779.1650309999998,400000
2424,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,598000
2425,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,458000
2426,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,438800
2427,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,400000
2428,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,348200
2429,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1743.7518,sq.ft,1779.1650309999998,546200
2430,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1743.7518,sq.ft,1779.1650309999998,448200
2431,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,1948.2658999999999,sq.ft,2233.939806,520000
2432,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,2185.0717,sq.ft,1779.1650309999998,577600
2433,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,2529.5164999999997,sq.ft,1779.1650309999998,500300
2434,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,2529.5164999999997,sq.ft,1779.1650309999998,439200
2435,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,2551.0443,sq.ft,1779.1650309999998,500300
2436,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,2572.5721,sq.ft,1779.1650309999998,600900
2437,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,2701.7389,sq.ft,1779.1650309999998,608600
2438,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,2787.8501,sq.ft,1779.1650309999998,515800
2439,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,3013.892,sq.ft,1779.1650309999998,504500
2440,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,3089.2392999999997,sq.ft,1779.1650309999998,480510
2441,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,3164.5866,sq.ft,1779.1650309999998,538400
2442,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,3390.6285,sq.ft,1779.1650309999998,552000
2443,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,3465.9757999999997,sq.ft,1779.1650309999998,556500
2444,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,3519.7952999999998,sq.ft,1779.1650309999998,559700
2445,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-09-01,Leasehold,4025.6985999999997,sq.ft,1779.1650309999998,590100
2446,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-10-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,458000
2447,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-10-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,438800
2448,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-10-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,400000
2449,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-10-01,Leasehold,1743.7518,sq.ft,1779.1650309999998,487000
2450,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI,2.2429596,102.3143408,2022-11-01,Leasehold,1442.3626,sq.ft,1779.1650309999998,438800
2451,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL DAMAI F2,2.243164,102.3141049,2022-03-01,Leasehold,1915.9741999999999,sq.ft,2233.939806,456000
2452,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL INDAH,2.2177977,102.2955713,2022-04-01,Leasehold,1399.307,sq.ft,1343.657637,300000
2453,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL INDAH,2.2177977,102.2955713,2022-07-01,Leasehold,1399.307,sq.ft,1343.657637,380000
2454,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN BKT KATIL INDAH,2.2177977,102.2955713,2022-08-01,Leasehold,1399.307,sq.ft,1343.657637,300000
2455,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MERAK MAS,2.225024483,102.2927123,2022-02-01,Freehold,1679.1684,sq.ft,1422.018829,380000
2456,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MERAK MAS,2.225024483,102.2927123,2022-08-01,Freehold,2098.9605,sq.ft,1422.018829,400000
2457,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MERAK MAS,2.225024483,102.2927123,2022-12-01,Freehold,1679.1684,sq.ft,1422.018829,365000
2458,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918,2022-03-01,Leasehold,1539.2377,sq.ft,2212.196728,440000
2459,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918,2022-06-01,Leasehold,1539.2377,sq.ft,1622.4426469999999,535000
2460,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918,2022-07-01,Leasehold,1539.2377,sq.ft,1691.1163290000002,600000
2461,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918,2022-08-01,Leasehold,1399.307,sq.ft,1450.112608,415000
2462,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918,2022-09-01,Leasehold,1399.307,sq.ft,1450.112608,425000
2463,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN MUZAFFAR HEIGHTS,2.251871,102.2864918,2022-10-01,Leasehold,1539.2377,sq.ft,2212.196728,530000
2464,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-01-01,Leasehold,1539.2377,sq.ft,1381.8694819999998,335000
2465,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-02-01,Leasehold,1539.2377,sq.ft,1381.8694819999998,295000
2466,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-03-01,Leasehold,2507.9887,sq.ft,1381.8694819999998,480000
2467,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-05-01,Leasehold,1539.2377,sq.ft,1381.8694819999998,385000
2468,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-07-01,Leasehold,1539.2377,sq.ft,1381.8694819999998,330000
2469,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-08-01,Leasehold,1539.2377,sq.ft,1381.8694819999998,310000
2470,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-10-01,Leasehold,1539.2377,sq.ft,1381.8694819999998,400000
2471,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN OZANA IMPIAN,2.256624,102.307091,2022-10-01,Leasehold,1539.2377,sq.ft,1381.8694819999998,320000
2472,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN SAUJANA INDAH,2.240364,102.3032041,2022-03-01,Freehold,1539.2377,sq.ft,1489.72376,430000
2473,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN SAUJANA INDAH,2.240364,102.3032041,2022-05-01,Freehold,1302.4319,sq.ft,1696.928835,400000
2474,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN SAUJANA INDAH,2.240364,102.3032041,2022-05-01,Freehold,1657.6406,sq.ft,1489.72376,350000
2475,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN SAUJANA INDAH,2.240364,102.3032041,2022-06-01,Freehold,1539.2377,sq.ft,1489.72376,410000
2476,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN SAUJANA SEC.3,2.2389833,102.3015698,2022-07-01,Leasehold,882.6397999999999,sq.ft,940.0113869999999,200000
2477,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN SAUJANA SEC.3,2.2389833,102.3015698,2022-12-01,Leasehold,882.6397999999999,sq.ft,940.0113869999999,200000
2478,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN SAUJANA SEKSYEN 2 (TAMAN SETIA),2.2387023,102.3026231,2022-07-01,Freehold,1302.4319,sq.ft,1525.9981030000001,355000
2479,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TASIK UTAMA,2.275709,102.285661,2022-02-01,Leasehold,1399.307,sq.ft,1599.946096,360000
2480,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TASIK UTAMA,2.275709,102.285661,2022-02-01,Leasehold,1399.307,sq.ft,1600.5919299999998,310000
2481,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TASIK UTAMA,2.275709,102.285661,2022-03-01,Leasehold,1399.307,sq.ft,1274.983955,400000
2482,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TASIK UTAMA,2.275709,102.285661,2022-05-01,Leasehold,1399.307,sq.ft,1599.946096,350000
2483,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TASIK UTAMA,2.275709,102.285661,2022-06-01,Leasehold,1646.8767,sq.ft,1274.44576,280000
2484,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TASIK UTAMA,2.275709,102.285661,2022-08-01,Leasehold,1399.307,sq.ft,1599.946096,370000
2485,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TUN RAHAH FASA 1,2.241861,102.2998568,2022-03-01,Leasehold,1539.2377,sq.ft,1305.9839869999998,350000
2486,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,TAMAN TUN RAHAH FASA 1,2.241861,102.2998568,2022-08-01,Leasehold,1539.2377,sq.ft,1305.9839869999998,290000
2487,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-02-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,530000
2488,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-04-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,620000
2489,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-04-01,Leasehold,3982.643,sq.ft,1381.8694819999998,790000
2490,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-05-01,Leasehold,1980.5575999999999,sq.ft,1199.959572,505000
2491,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-07-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,565000
2492,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-07-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,515000
2493,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-08-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,660000
2494,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-08-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,630000
2495,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-09-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,630000
2496,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-09-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,620000
2497,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-10-01,Leasehold,4413.199,sq.ft,1381.8694819999998,705000
2498,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Katil,THE OZANA RESIDENCES,2.259454494,102.3028224,2022-12-01,Leasehold,1862.1546999999998,sq.ft,1381.8694819999998,560000
2499,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Piatu,TAMAN BKT PIATU MUTIARA,2.209032,102.2687939,2022-02-01,Leasehold,1539.2377,sq.ft,1994.2277530000001,475000
2500,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Piatu,TAMAN BKT PIATU MUTIARA,2.209032,102.2687939,2022-03-01,Leasehold,1205.5567999999998,sq.ft,1924.8005979999998,370000
2501,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Piatu,TAMAN BKT PIATU MUTIARA,2.209032,102.2687939,2022-11-01,Leasehold,1539.2377,sq.ft,1980.127044,543000
2502,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Rambai,TAMAN AIR SALAK,2.2689385,102.1666858,2022-02-01,Freehold,3778.1288999999997,sq.ft,1399.952834,426000
2503,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Rambai,TAMAN NIRWANA,2.220988,102.184447,2022-10-01,Leasehold,1194.7929,sq.ft,1274.983955,290000
2504,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Rambai,TAMAN RAMBAI INDAH,2.262339,102.1774781,2022-01-01,Freehold,2583.336,sq.ft,1003.6260359999999,250000
2505,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Rambai,TAMAN SAYA  (NIRWANA),2.220988,102.184447,2022-03-01,Freehold,1194.7929,sq.ft,1199.959572,280000
2506,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Rambai,TAMAN SAYA  (NIRWANA),2.220988,102.184447,2022-03-01,Freehold,1194.7929,sq.ft,1199.959572,200000
2507,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Rambai,TAMAN SAYA  (NIRWANA),2.220988,102.184447,2022-08-01,Freehold,1539.2377,sq.ft,1583.907885,300000
2508,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bkt Rambai,TAMAN SERI RAMBAI 1,2.2523223,102.1982979,2022-11-01,Freehold,882.6397999999999,sq.ft,895.9870359999999,160000
2509,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bt Berendam,TAMAN BATU BERENDAM PUTRA,2.242992,102.2566061,2022-06-01,Leasehold,2421.8775,sq.ft,1073.6129138000001,530000
2510,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bt Berendam,TAMAN BATU BERENDAM PUTRA,2.242992,102.2566061,2022-10-01,Leasehold,1410.0709,sq.ft,1073.5913859999998,300000
2511,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bt Berendam,TAMAN BERENDAM,2.231967,102.2562225,2022-11-01,Freehold,1550.0016,sq.ft,1584.015524,350000
2512,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bt Berendam,TAMAN DATO' TAMBY CHIK KARIM F4C,2.266496,102.2434031,2022-10-01,Leasehold,1560.7655,sq.ft,960.0322409999999,260000
2513,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bt Berendam,TAMAN DATOK TAMBY CHIK KARIM,2.266496,102.2434031,2022-02-01,Leasehold,957.9870999999999,sq.ft,803.9556909999999,200000
2514,2 - 2 1/2 Storey Terraced,Melaka Tengah,Bt Berendam,TAMAN DATOK TAMBY CHIK KARIM,2.266496,102.2434031,2022-02-01,Leasehold,957.9870999999999,sq.ft,960.0322409999999,200000
